customer_id,name,region,signup_date,is_current,effective_from,effective_to,_corrupt_record,ingestion_timestamp,source_file
14743,Customer14743,east,2024-12-19,true,2024-12-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14744,Customer14744,west,2024-10-12,true,2024-10-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14745,Customer14745,south,2025-04-29,true,2025-04-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14746,Customer14746,central,2024-04-18,true,2024-04-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14747,Customer14747,central,2024-11-18,true,2024-11-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14748,Customer14748,south,2025-11-29,true,2025-11-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14749,Customer14749,west,2024-10-05,false,2024-10-05,2024-10-05,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14749,Customer14749,west,2024-10-05,false,2024-10-05,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14749,Customer14749,central,2024-10-05,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1475,Customer1475,east,2024-01-26,true,2024-01-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14750,Customer14750,south,2025-07-18,false,2025-07-18,2025-07-18,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14750,Customer14750,south,2025-07-18,false,2025-07-18,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14750,Customer14750,south,2025-07-18,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14751,Customer14751,central,2025-07-07,false,2025-07-07,2025-07-07,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14751,Customer14751,central,2025-07-07,false,2025-07-07,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14751,Customer14751,south,2025-07-07,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14752,Customer14752,south,2025-09-17,true,2025-09-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14753,Customer14753,central,2025-02-08,true,2025-02-08,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14754,Customer14754,south,2025-06-27,true,2025-06-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14755,Customer14755,central,2024-06-17,true,2024-06-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14756,Customer14756,south,2024-10-20,true,2024-10-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14757,Customer14757,west,2025-09-23,true,2025-09-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14758,Customer14758,south,2025-05-03,false,2025-05-03,2025-05-03,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14758,Customer14758,south,2025-05-03,false,2025-05-03,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14758,Customer14758,west,2025-05-03,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14759,Customer14759,north,2024-04-26,true,2024-04-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1476,Customer1476,south,2024-12-14,true,2024-12-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14760,Customer14760,east,2024-09-21,false,2024-09-21,2024-09-21,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14760,Customer14760,east,2024-09-21,false,2024-09-21,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14760,Customer14760,south,2024-09-21,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14761,Customer14761,south,2025-01-01,true,2025-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14762,Customer14762,south,2025-03-21,false,2025-03-21,2025-03-21,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14762,Customer14762,south,2025-03-21,false,2025-03-21,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14762,Customer14762,south,2025-03-21,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14763,Customer14763,west,2024-04-15,true,2024-04-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14764,Customer14764,east,2025-07-13,true,2025-07-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14765,Customer14765,south,2024-03-29,false,2024-03-29,2024-03-29,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14765,Customer14765,south,2024-03-29,false,2024-03-29,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14765,Customer14765,central,2024-03-29,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14766,Customer14766,north,2024-08-01,true,2024-08-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14767,Customer14767,north,2025-03-04,true,2025-03-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14768,Customer14768,north,2024-03-08,true,2024-03-08,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14769,Customer14769,central,2024-09-09,true,2024-09-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1477,Customer1477,north,2024-02-10,true,2024-02-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14770,Customer14770,north,2024-11-20,true,2024-11-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14771,Customer14771,central,2025-05-29,true,2025-05-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14772,Customer14772,south,2024-12-31,true,2024-12-31,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14773,Customer14773,central,2024-09-01,true,2024-09-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14774,Customer14774,central,2024-02-10,false,2024-02-10,2024-02-10,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14774,Customer14774,central,2024-02-10,false,2024-02-10,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14774,Customer14774,south,2024-02-10,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14775,Customer14775,south,2025-10-02,true,2025-10-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14776,Customer14776,north,2025-10-27,true,2025-10-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14777,Customer14777,north,2025-03-19,true,2025-03-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14778,Customer14778,north,2024-07-28,true,2024-07-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14779,Customer14779,north,2025-10-17,true,2025-10-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1478,Customer1478,central,2024-05-16,true,2024-05-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14780,Customer14780,south,2025-05-28,true,2025-05-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14781,Customer14781,west,2024-02-25,true,2024-02-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14782,Customer14782,west,2025-08-14,true,2025-08-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14783,Customer14783,east,2024-07-28,true,2024-07-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14784,Customer14784,east,2025-07-15,true,2025-07-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14785,Customer14785,east,2025-11-10,false,2025-11-10,2025-11-10,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14785,Customer14785,east,2025-11-10,false,2025-11-10,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14785,Customer14785,east,2025-11-10,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14786,Customer14786,central,2024-09-06,true,2024-09-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14787,Customer14787,south,2024-07-06,false,2024-07-06,2024-07-06,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14787,Customer14787,south,2024-07-06,false,2024-07-06,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14787,Customer14787,north,2024-07-06,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14788,Customer14788,north,2024-11-04,true,2024-11-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14789,Customer14789,central,2024-11-05,true,2024-11-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1479,Customer1479,central,2025-10-25,true,2025-10-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14790,Customer14790,south,2025-01-10,true,2025-01-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14791,Customer14791,south,2025-01-24,true,2025-01-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14792,Customer14792,east,2024-05-07,true,2024-05-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14793,Customer14793,west,2025-06-02,true,2025-06-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14794,Customer14794,west,2025-02-16,true,2025-02-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14795,Customer14795,south,2024-04-20,true,2024-04-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14796,Customer14796,north,2024-03-04,true,2024-03-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14797,Customer14797,west,2024-09-09,true,2024-09-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14798,Customer14798,central,2024-01-09,true,2024-01-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14799,Customer14799,north,2024-08-10,true,2024-08-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
148,Customer148,south,2024-10-12,false,2024-10-12,2024-10-12,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
148,Customer148,south,2024-10-12,false,2024-10-12,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
148,Customer148,south,2024-10-12,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1480,Customer1480,east,2025-02-28,true,2025-02-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14800,Customer14800,north,2025-03-15,true,2025-03-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14801,Customer14801,east,2025-10-02,true,2025-10-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14802,Customer14802,east,2025-11-29,true,2025-11-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14803,Customer14803,south,2024-11-24,true,2024-11-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14804,Customer14804,south,2025-06-17,false,2025-06-17,2025-06-17,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14804,Customer14804,south,2025-06-17,false,2025-06-17,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14804,Customer14804,south,2025-06-17,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14805,Customer14805,north,2024-11-17,false,2024-11-17,2024-11-17,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14805,Customer14805,north,2024-11-17,false,2024-11-17,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14805,Customer14805,west,2024-11-17,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14806,Customer14806,central,2024-08-27,true,2024-08-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14807,Customer14807,south,2024-09-15,true,2024-09-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14808,Customer14808,north,2025-06-16,true,2025-06-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14809,Customer14809,east,2024-08-17,true,2024-08-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1481,Customer1481,south,2024-06-19,false,2024-06-19,2024-06-19,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1481,Customer1481,south,2024-06-19,false,2024-06-19,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1481,Customer1481,south,2024-06-19,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14810,Customer14810,south,2025-05-17,true,2025-05-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14811,Customer14811,east,2024-07-26,true,2024-07-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14812,Customer14812,north,2025-04-01,true,2025-04-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14813,Customer14813,south,2025-06-05,true,2025-06-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14814,Customer14814,west,2025-10-26,true,2025-10-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14815,Customer14815,west,2024-04-30,true,2024-04-30,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14816,Customer14816,west,2024-06-20,false,2024-06-20,2024-06-20,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14816,Customer14816,west,2024-06-20,false,2024-06-20,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14816,Customer14816,south,2024-06-20,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14817,Customer14817,central,2024-03-19,true,2024-03-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14818,Customer14818,north,2025-09-03,true,2025-09-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14819,Customer14819,north,2024-03-07,true,2024-03-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1482,Customer1482,north,2024-03-10,true,2024-03-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14820,Customer14820,east,2024-02-07,true,2024-02-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14821,Customer14821,central,2025-05-10,true,2025-05-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14822,Customer14822,east,2025-04-15,true,2025-04-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14823,Customer14823,south,2025-05-31,true,2025-05-31,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14824,Customer14824,east,2024-06-03,true,2024-06-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14825,Customer14825,south,2025-05-07,true,2025-05-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14826,Customer14826,central,2025-11-05,true,2025-11-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14827,Customer14827,south,2025-02-28,true,2025-02-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14828,Customer14828,north,2025-02-18,true,2025-02-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14829,Customer14829,north,2025-10-23,true,2025-10-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1483,Customer1483,south,2025-09-19,true,2025-09-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14830,Customer14830,east,2025-03-01,false,2025-03-01,2025-03-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14830,Customer14830,east,2025-03-01,false,2025-03-01,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14830,Customer14830,east,2025-03-01,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14831,Customer14831,east,2024-12-12,true,2024-12-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14832,Customer14832,south,2025-09-13,false,2025-09-13,2025-09-13,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14832,Customer14832,south,2025-09-13,false,2025-09-13,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14832,Customer14832,south,2025-09-13,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14833,Customer14833,south,2024-11-04,true,2024-11-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14834,Customer14834,east,2024-04-29,true,2024-04-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14835,Customer14835,south,2024-12-22,true,2024-12-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14836,Customer14836,south,2025-12-01,true,2025-12-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14837,Customer14837,south,2024-03-26,false,2024-03-26,2024-03-26,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14837,Customer14837,south,2024-03-26,false,2024-03-26,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14837,Customer14837,north,2024-03-26,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14838,Customer14838,central,2025-02-07,true,2025-02-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14839,Customer14839,north,2025-04-09,true,2025-04-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1484,Customer1484,central,2025-07-10,true,2025-07-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14840,Customer14840,south,2024-08-09,true,2024-08-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14841,Customer14841,central,2025-03-10,true,2025-03-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14842,Customer14842,south,2025-05-24,true,2025-05-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14843,Customer14843,north,2024-10-24,true,2024-10-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14844,Customer14844,central,2025-11-05,true,2025-11-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14845,Customer14845,west,2024-05-02,true,2024-05-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14846,Customer14846,east,2025-11-01,false,2025-11-01,2025-11-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14846,Customer14846,east,2025-11-01,false,2025-11-01,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14846,Customer14846,central,2025-11-01,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14847,Customer14847,north,2025-07-03,true,2025-07-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14848,Customer14848,south,2024-05-19,true,2024-05-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14849,Customer14849,north,2024-09-06,true,2024-09-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1485,Customer1485,east,2024-01-14,false,2024-01-14,2024-01-14,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1485,Customer1485,east,2024-01-14,false,2024-01-14,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1485,Customer1485,north,2024-01-14,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14850,Customer14850,east,2025-02-11,true,2025-02-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14851,Customer14851,south,2025-03-04,true,2025-03-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14852,Customer14852,west,2025-02-01,true,2025-02-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14853,Customer14853,west,2025-08-20,true,2025-08-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14854,Customer14854,east,2025-11-16,true,2025-11-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14855,Customer14855,east,2025-10-15,true,2025-10-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14856,Customer14856,central,2024-11-22,true,2024-11-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14857,Customer14857,south,2025-03-26,true,2025-03-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14858,Customer14858,south,2025-02-27,true,2025-02-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14859,Customer14859,west,2024-08-20,true,2024-08-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1486,Customer1486,central,2025-06-17,true,2025-06-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14860,Customer14860,south,2024-06-28,true,2024-06-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14861,Customer14861,south,2024-04-22,true,2024-04-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14862,Customer14862,west,2025-07-21,true,2025-07-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14863,Customer14863,east,2024-07-10,true,2024-07-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14864,Customer14864,central,2024-08-23,true,2024-08-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14865,Customer14865,south,2025-07-16,true,2025-07-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14866,Customer14866,south,2025-06-21,true,2025-06-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14867,Customer14867,central,2025-10-30,true,2025-10-30,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14868,Customer14868,north,2025-01-04,true,2025-01-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14869,Customer14869,north,2024-08-20,true,2024-08-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1487,Customer1487,north,2025-11-27,true,2025-11-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14870,Customer14870,south,2025-01-01,true,2025-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14871,Customer14871,north,2024-02-22,true,2024-02-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14872,Customer14872,east,2024-06-14,true,2024-06-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14873,Customer14873,east,2024-11-18,true,2024-11-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14874,Customer14874,north,2025-01-04,true,2025-01-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14875,Customer14875,east,2024-06-20,false,2024-06-20,2024-06-20,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14875,Customer14875,east,2024-06-20,false,2024-06-20,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14875,Customer14875,north,2024-06-20,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14876,Customer14876,north,2025-07-06,false,2025-07-06,2025-07-06,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14876,Customer14876,north,2025-07-06,false,2025-07-06,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14876,Customer14876,west,2025-07-06,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14877,Customer14877,south,2024-10-31,true,2024-10-31,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14878,Customer14878,east,2024-07-05,true,2024-07-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
14879,Customer14879,north,2024-02-11,true,2024-02-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1488,Customer1488,north,2025-07-22,false,2025-07-22,2025-07-22,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1488,Customer1488,north,2025-07-22,false,2025-07-22,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
1488,Customer1488,west,2025-07-22,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
