customer_id,name,region,signup_date,is_current,effective_from,effective_to
17963,Customer17963,West,2025-09-29,True,2025-09-29,
17964,Customer17964,East,2025-08-27,True,2025-08-27,
17965,Customer17965,West,2025-04-06,True,2025-04-06,
17966,Customer17966,East,2024-03-27,True,2024-03-27,
17967,Customer17967,West,2024-12-03,True,2024-12-03,
17968,Customer17968,East,2024-02-21,True,2024-02-21,
17969,Customer17969,East,2025-05-03,True,2025-05-03,
17970,Customer17970,Central,2025-08-06,True,2025-08-06,
17971,Customer17971,South,2025-04-23,True,2025-04-23,
17972,Customer17972,South,2024-05-03,True,2024-05-03,
17973,Customer17973,East,2024-01-12,True,2024-01-12,
17974,Customer17974,Central,2025-06-23,True,2025-06-23,
17975,Customer17975,Central,2025-10-14,True,2025-10-14,
17976,Customer17976,Central,2025-01-14,True,2025-01-14,
17977,Customer17977,East,2025-03-24,True,2025-03-24,
17978,Customer17978,South,2025-05-13,True,2025-05-13,
17979,Customer17979,West,2025-06-26,True,2025-06-26,
17980,Customer17980,South,2025-07-04,True,2025-07-04,
17981,Customer17981,North,2024-01-10,True,2024-01-10,
17982,Customer17982,Central,2024-02-10,True,2024-02-10,
17983,Customer17983,South,2024-12-04,True,2024-12-04,
17984,Customer17984,South,2024-07-17,True,2024-07-17,
17985,Customer17985,West,2025-08-11,True,2025-08-11,
17986,Customer17986,East,2024-08-20,True,2024-08-20,
17987,Customer17987,South,2024-06-05,True,2024-06-05,
17988,Customer17988,South,2024-05-27,True,2024-05-27,
17989,Customer17989,East,2024-09-30,True,2024-09-30,
17990,Customer17990,East,2025-08-02,True,2025-08-02,
17991,Customer17991,South,2024-06-19,True,2024-06-19,
17992,Customer17992,East,2024-11-06,True,2024-11-06,
17993,Customer17993,Central,2024-07-21,True,2024-07-21,
17994,Customer17994,East,2024-01-29,True,2024-01-29,
17995,Customer17995,East,2025-04-14,True,2025-04-14,
17996,Customer17996,East,2024-12-14,True,2024-12-14,
17997,Customer17997,North,2025-03-15,True,2025-03-15,
17998,Customer17998,West,2025-06-03,True,2025-06-03,
17999,Customer17999,Central,2025-01-17,True,2025-01-17,
18000,Customer18000,East,2024-09-23,True,2024-09-23,
18001,Customer18001,West,2024-03-16,True,2024-03-16,
18002,Customer18002,East,2024-03-15,True,2024-03-15,
18003,Customer18003,East,2024-03-27,True,2024-03-27,
18004,Customer18004,East,2024-09-16,True,2024-09-16,
18005,Customer18005,West,2024-07-19,True,2024-07-19,
18006,Customer18006,West,2024-07-29,True,2024-07-29,
18007,Customer18007,West,2025-09-11,True,2025-09-11,
18008,Customer18008,South,2024-09-09,True,2024-09-09,
18009,Customer18009,Central,2024-10-06,True,2024-10-06,
18010,Customer18010,East,2025-08-07,True,2025-08-07,
18011,Customer18011,East,2025-03-05,True,2025-03-05,
18012,Customer18012,West,2024-07-04,True,2024-07-04,
18013,Customer18013,South,2024-12-11,True,2024-12-11,
18014,Customer18014,South,2025-11-15,True,2025-11-15,
18015,Customer18015,North,2025-04-18,True,2025-04-18,
18016,Customer18016,South,2025-07-06,True,2025-07-06,
18017,Customer18017,East,2025-09-27,True,2025-09-27,
18018,Customer18018,West,2024-07-07,True,2024-07-07,
18019,Customer18019,South,2024-08-24,True,2024-08-24,
18020,Customer18020,South,2024-03-27,True,2024-03-27,
18021,Customer18021,North,2025-07-23,True,2025-07-23,
18022,Customer18022,Central,2025-02-10,True,2025-02-10,
18023,Customer18023,West,2025-03-13,True,2025-03-13,
18024,Customer18024,Central,2024-07-25,True,2024-07-25,
18025,Customer18025,North,2025-07-22,True,2025-07-22,
18026,Customer18026,North,2025-04-04,True,2025-04-04,
18027,Customer18027,East,2025-11-23,True,2025-11-23,
18028,Customer18028,North,2024-09-12,True,2024-09-12,
18029,Customer18029,South,2024-04-02,True,2024-04-02,
18030,Customer18030,Central,2025-08-24,True,2025-08-24,
18031,Customer18031,Central,2024-04-02,True,2024-04-02,
18032,Customer18032,North,2025-09-17,True,2025-09-17,
18033,Customer18033,Central,2024-09-29,True,2024-09-29,
18034,Customer18034,East,2024-12-25,True,2024-12-25,
18035,Customer18035,South,2024-10-17,True,2024-10-17,
18036,Customer18036,East,2024-06-01,True,2024-06-01,
18037,Customer18037,North,2025-08-04,True,2025-08-04,
18038,Customer18038,East,2025-02-22,True,2025-02-22,
18039,Customer18039,North,2024-09-23,True,2024-09-23,
18040,Customer18040,North,2025-02-04,True,2025-02-04,
18041,Customer18041,East,2025-11-12,True,2025-11-12,
18042,Customer18042,South,2024-03-30,True,2024-03-30,
18043,Customer18043,West,2024-08-19,True,2024-08-19,
18044,Customer18044,South,2025-08-18,True,2025-08-18,
18045,Customer18045,Central,2025-09-22,True,2025-09-22,
18046,Customer18046,South,2024-02-16,True,2024-02-16,
18047,Customer18047,East,2024-05-28,True,2024-05-28,
18048,Customer18048,East,2025-03-18,True,2025-03-18,
18049,Customer18049,Central,2024-09-18,True,2024-09-18,
18050,Customer18050,North,2025-01-29,True,2025-01-29,
18051,Customer18051,East,2025-06-26,True,2025-06-26,
18052,Customer18052,West,2025-03-03,True,2025-03-03,
18053,Customer18053,South,2024-02-29,True,2024-02-29,
18054,Customer18054,East,2024-07-18,True,2024-07-18,
18055,Customer18055,East,2025-11-24,True,2025-11-24,
18056,Customer18056,North,2024-03-21,True,2024-03-21,
18057,Customer18057,Central,2024-10-09,True,2024-10-09,
18058,Customer18058,North,2024-12-11,True,2024-12-11,
18059,Customer18059,Central,2024-02-15,True,2024-02-15,
18060,Customer18060,North,2024-10-20,True,2024-10-20,
18061,Customer18061,East,2024-05-09,True,2024-05-09,
18062,Customer18062,Central,2024-05-07,True,2024-05-07,
18063,Customer18063,East,2024-06-16,True,2024-06-16,
18064,Customer18064,North,2025-01-20,True,2025-01-20,
18065,Customer18065,North,2024-09-18,True,2024-09-18,
18066,Customer18066,East,2025-02-15,True,2025-02-15,
18067,Customer18067,East,2024-05-23,True,2024-05-23,
18068,Customer18068,North,2024-06-19,True,2024-06-19,
18069,Customer18069,West,2025-11-16,True,2025-11-16,
18070,Customer18070,East,2024-05-08,True,2024-05-08,
18071,Customer18071,Central,2025-09-17,True,2025-09-17,
18072,Customer18072,South,2024-08-10,True,2024-08-10,
18073,Customer18073,South,2025-11-07,True,2025-11-07,
18074,Customer18074,North,2025-07-31,True,2025-07-31,
18075,Customer18075,West,2025-11-29,True,2025-11-29,
18076,Customer18076,North,2024-04-08,True,2024-04-08,
18077,Customer18077,West,2024-02-12,True,2024-02-12,
18078,Customer18078,South,2025-08-15,True,2025-08-15,
18079,Customer18079,East,2024-07-15,True,2024-07-15,
18080,Customer18080,East,2024-09-22,True,2024-09-22,
18081,Customer18081,East,2025-09-09,True,2025-09-09,
18082,Customer18082,Central,2024-05-02,True,2024-05-02,
18083,Customer18083,East,2025-03-21,True,2025-03-21,
18084,Customer18084,North,2024-10-07,True,2024-10-07,
18085,Customer18085,South,2024-03-18,True,2024-03-18,
18086,Customer18086,East,2025-11-08,True,2025-11-08,
18087,Customer18087,South,2025-10-31,True,2025-10-31,
18088,Customer18088,East,2024-03-19,True,2024-03-19,
18089,Customer18089,South,2025-09-12,True,2025-09-12,
18090,Customer18090,Central,2024-06-23,True,2024-06-23,
18091,Customer18091,Central,2025-01-27,True,2025-01-27,
18092,Customer18092,East,2024-06-09,True,2024-06-09,
18093,Customer18093,West,2024-12-02,True,2024-12-02,
18094,Customer18094,West,2024-02-10,True,2024-02-10,
18095,Customer18095,Central,2025-04-12,True,2025-04-12,
18096,Customer18096,South,2025-09-23,True,2025-09-23,
18097,Customer18097,West,2025-05-07,True,2025-05-07,
18098,Customer18098,East,2024-07-26,True,2024-07-26,
18099,Customer18099,East,2024-12-01,True,2024-12-01,
18100,Customer18100,Central,2025-07-19,True,2025-07-19,
18101,Customer18101,South,2024-06-29,True,2024-06-29,
18102,Customer18102,East,2024-11-04,True,2024-11-04,
18103,Customer18103,East,2024-11-14,True,2024-11-14,
18104,Customer18104,East,2024-08-04,True,2024-08-04,
18105,Customer18105,North,2024-09-03,True,2024-09-03,
18106,Customer18106,North,2025-01-11,True,2025-01-11,
18107,Customer18107,North,2024-09-30,True,2024-09-30,
18108,Customer18108,East,2025-08-28,True,2025-08-28,
18109,Customer18109,West,2025-06-09,True,2025-06-09,
18110,Customer18110,North,2025-09-10,True,2025-09-10,
18111,Customer18111,South,2025-01-02,True,2025-01-02,
18112,Customer18112,Central,2025-06-13,True,2025-06-13,
18113,Customer18113,North,2025-09-19,True,2025-09-19,
18114,Customer18114,South,2025-05-07,True,2025-05-07,
18115,Customer18115,Central,2025-05-10,True,2025-05-10,
18116,Customer18116,North,2025-08-05,True,2025-08-05,
18117,Customer18117,East,2024-12-31,True,2024-12-31,
18118,Customer18118,West,2024-08-08,True,2024-08-08,
18119,Customer18119,East,2024-08-07,True,2024-08-07,
18120,Customer18120,West,2024-07-21,True,2024-07-21,
18121,Customer18121,North,2024-02-11,True,2024-02-11,
18122,Customer18122,South,2025-08-31,True,2025-08-31,
18123,Customer18123,North,2025-06-29,True,2025-06-29,
18124,Customer18124,Central,2024-11-22,True,2024-11-22,
18125,Customer18125,East,2025-10-19,True,2025-10-19,
18126,Customer18126,Central,2025-08-10,True,2025-08-10,
18127,Customer18127,South,2025-03-11,True,2025-03-11,
18128,Customer18128,West,2025-02-15,True,2025-02-15,
18129,Customer18129,West,2024-04-22,True,2024-04-22,
18130,Customer18130,North,2024-10-05,True,2024-10-05,
18131,Customer18131,North,2024-01-27,True,2024-01-27,
18132,Customer18132,North,2025-07-29,True,2025-07-29,
18133,Customer18133,Central,2024-04-13,True,2024-04-13,
18134,Customer18134,West,2025-11-18,True,2025-11-18,
18135,Customer18135,North,2025-05-16,True,2025-05-16,
18136,Customer18136,East,2024-03-19,True,2024-03-19,
18137,Customer18137,South,2024-07-26,True,2024-07-26,
18138,Customer18138,North,2025-03-20,True,2025-03-20,
18139,Customer18139,West,2025-04-04,True,2025-04-04,
18140,Customer18140,Central,2024-05-17,True,2024-05-17,
18141,Customer18141,East,2025-01-20,True,2025-01-20,
18142,Customer18142,North,2025-02-17,True,2025-02-17,
18143,Customer18143,South,2024-07-12,True,2024-07-12,
18144,Customer18144,South,2024-01-24,True,2024-01-24,
18145,Customer18145,North,2024-03-30,True,2024-03-30,
18146,Customer18146,South,2024-06-18,True,2024-06-18,
18147,Customer18147,North,2024-05-23,True,2024-05-23,
18148,Customer18148,West,2024-11-20,True,2024-11-20,
18149,Customer18149,South,2024-02-10,True,2024-02-10,
18150,Customer18150,Central,2025-07-28,True,2025-07-28,
18151,Customer18151,North,2025-01-03,True,2025-01-03,
18152,Customer18152,East,2025-06-17,True,2025-06-17,
18153,Customer18153,North,2025-08-27,True,2025-08-27,
18154,Customer18154,North,2024-05-23,True,2024-05-23,
18155,Customer18155,Central,2025-01-25,True,2025-01-25,
18156,Customer18156,North,2024-03-15,True,2024-03-15,
18157,Customer18157,East,2025-06-18,True,2025-06-18,
18158,Customer18158,Central,2024-11-03,True,2024-11-03,
18159,Customer18159,West,2024-03-21,True,2024-03-21,
18160,Customer18160,North,2024-12-28,True,2024-12-28,
18161,Customer18161,East,2025-08-05,True,2025-08-05,
18162,Customer18162,Central,2025-04-26,True,2025-04-26,
18163,Customer18163,West,2025-04-25,True,2025-04-25,
18164,Customer18164,North,2024-10-06,True,2024-10-06,
18165,Customer18165,East,2024-03-08,True,2024-03-08,
18166,Customer18166,East,2024-02-13,True,2024-02-13,
18167,Customer18167,East,2024-06-17,True,2024-06-17,
18168,Customer18168,North,2025-12-01,True,2025-12-01,
18169,Customer18169,North,2025-04-05,True,2025-04-05,
18170,Customer18170,Central,2024-01-13,True,2024-01-13,
18171,Customer18171,South,2024-07-10,True,2024-07-10,
18172,Customer18172,North,2025-03-09,True,2025-03-09,
18173,Customer18173,Central,2024-01-31,True,2024-01-31,
18174,Customer18174,West,2025-02-28,True,2025-02-28,
18175,Customer18175,South,2025-01-24,True,2025-01-24,
18176,Customer18176,East,2024-05-13,True,2024-05-13,
18177,Customer18177,West,2025-06-02,True,2025-06-02,
18178,Customer18178,Central,2025-01-22,True,2025-01-22,
18179,Customer18179,Central,2025-09-24,True,2025-09-24,
18180,Customer18180,East,2024-07-23,True,2024-07-23,
18181,Customer18181,Central,2025-05-22,True,2025-05-22,
18182,Customer18182,West,2024-12-19,True,2024-12-19,
18183,Customer18183,West,2025-04-26,True,2025-04-26,
18184,Customer18184,North,2024-03-06,True,2024-03-06,
18185,Customer18185,North,2025-03-17,True,2025-03-17,
18186,Customer18186,South,2025-10-04,True,2025-10-04,
18187,Customer18187,East,2024-03-11,True,2024-03-11,
18188,Customer18188,East,2025-09-13,True,2025-09-13,
18189,Customer18189,South,2025-03-04,True,2025-03-04,
18190,Customer18190,West,2025-05-27,True,2025-05-27,
18191,Customer18191,Central,2024-06-21,True,2024-06-21,
18192,Customer18192,South,2025-11-16,True,2025-11-16,
18193,Customer18193,North,2025-01-12,True,2025-01-12,
18194,Customer18194,West,2025-10-19,True,2025-10-19,
18195,Customer18195,North,2024-12-18,True,2024-12-18,
18196,Customer18196,East,2024-03-07,True,2024-03-07,
18197,Customer18197,North,2025-11-15,True,2025-11-15,
18198,Customer18198,Central,2024-10-29,True,2024-10-29,
18199,Customer18199,South,2025-04-16,True,2025-04-16,
18200,Customer18200,East,2024-09-01,True,2024-09-01,
18201,Customer18201,North,2025-01-02,True,2025-01-02,
18202,Customer18202,East,2024-12-01,True,2024-12-01,
18203,Customer18203,South,2024-06-17,True,2024-06-17,
18204,Customer18204,West,2025-05-28,True,2025-05-28,
18205,Customer18205,South,2024-05-29,True,2024-05-29,
18206,Customer18206,West,2024-04-20,True,2024-04-20,
18207,Customer18207,West,2025-02-20,True,2025-02-20,
18208,Customer18208,Central,2025-02-21,True,2025-02-21,
18209,Customer18209,East,2025-06-10,True,2025-06-10,
18210,Customer18210,East,2024-11-15,True,2024-11-15,
18211,Customer18211,East,2024-10-13,True,2024-10-13,
18212,Customer18212,North,2024-07-13,True,2024-07-13,
18213,Customer18213,North,2024-12-12,True,2024-12-12,
18214,Customer18214,West,2024-12-06,True,2024-12-06,
18215,Customer18215,Central,2024-02-18,True,2024-02-18,
18216,Customer18216,South,2024-12-23,True,2024-12-23,
18217,Customer18217,East,2025-03-18,True,2025-03-18,
18218,Customer18218,Central,2025-07-19,True,2025-07-19,
18219,Customer18219,Central,2024-02-17,True,2024-02-17,
18220,Customer18220,East,2025-02-09,True,2025-02-09,
18221,Customer18221,West,2025-10-18,True,2025-10-18,
18222,Customer18222,West,2025-01-28,True,2025-01-28,
18223,Customer18223,South,2024-12-21,True,2024-12-21,
18224,Customer18224,West,2025-01-27,True,2025-01-27,
18225,Customer18225,South,2024-02-07,True,2024-02-07,
18226,Customer18226,South,2024-10-09,True,2024-10-09,
18227,Customer18227,West,2025-10-23,True,2025-10-23,
18228,Customer18228,South,2024-04-14,True,2024-04-14,
18229,Customer18229,Central,2025-03-19,True,2025-03-19,
18230,Customer18230,North,2024-08-17,True,2024-08-17,
18231,Customer18231,East,2024-10-25,True,2024-10-25,
18232,Customer18232,West,2025-07-02,True,2025-07-02,
18233,Customer18233,North,2025-08-25,True,2025-08-25,
18234,Customer18234,South,2025-04-03,True,2025-04-03,
18235,Customer18235,Central,2025-03-06,True,2025-03-06,
18236,Customer18236,Central,2025-02-24,True,2025-02-24,
18237,Customer18237,West,2024-08-27,True,2024-08-27,
18238,Customer18238,North,2024-01-19,True,2024-01-19,
18239,Customer18239,North,2025-05-09,True,2025-05-09,
18240,Customer18240,North,2024-10-21,True,2024-10-21,
18241,Customer18241,East,2025-03-13,True,2025-03-13,
18242,Customer18242,North,2025-07-12,True,2025-07-12,
18243,Customer18243,East,2025-11-30,True,2025-11-30,
18244,Customer18244,Central,2025-01-22,True,2025-01-22,
18245,Customer18245,South,2025-09-05,True,2025-09-05,
18246,Customer18246,Central,2024-04-21,True,2024-04-21,
18247,Customer18247,East,2024-11-20,True,2024-11-20,
18248,Customer18248,East,2025-06-17,True,2025-06-17,
18249,Customer18249,South,2025-05-07,True,2025-05-07,
18250,Customer18250,Central,2025-07-12,True,2025-07-12,
18251,Customer18251,East,2024-01-03,True,2024-01-03,
18252,Customer18252,South,2024-12-07,True,2024-12-07,
18253,Customer18253,East,2024-04-15,True,2024-04-15,
18254,Customer18254,East,2024-05-16,True,2024-05-16,
18255,Customer18255,North,2025-01-04,True,2025-01-04,
18256,Customer18256,South,2024-12-08,True,2024-12-08,
18257,Customer18257,Central,2024-06-22,True,2024-06-22,
18258,Customer18258,South,2024-04-17,True,2024-04-17,
18259,Customer18259,East,2025-12-01,True,2025-12-01,
18260,Customer18260,South,2024-03-29,True,2024-03-29,
18261,Customer18261,East,2025-02-03,True,2025-02-03,
18262,Customer18262,North,2025-02-06,True,2025-02-06,
18263,Customer18263,West,2024-06-01,True,2024-06-01,
18264,Customer18264,South,2025-10-05,True,2025-10-05,
18265,Customer18265,Central,2024-09-24,True,2024-09-24,
18266,Customer18266,Central,2025-08-29,True,2025-08-29,
18267,Customer18267,Central,2024-04-04,True,2024-04-04,
18268,Customer18268,Central,2025-04-23,True,2025-04-23,
18269,Customer18269,West,2024-09-05,True,2024-09-05,
18270,Customer18270,East,2024-04-04,True,2024-04-04,
18271,Customer18271,South,2025-11-19,True,2025-11-19,
18272,Customer18272,Central,2025-08-18,True,2025-08-18,
18273,Customer18273,Central,2024-07-02,True,2024-07-02,
18274,Customer18274,West,2024-02-23,True,2024-02-23,
18275,Customer18275,East,2025-07-23,True,2025-07-23,
18276,Customer18276,South,2024-11-22,True,2024-11-22,
18277,Customer18277,Central,2025-11-11,True,2025-11-11,
18278,Customer18278,South,2025-07-30,True,2025-07-30,
18279,Customer18279,South,2025-01-08,True,2025-01-08,
18280,Customer18280,South,2025-10-13,True,2025-10-13,
18281,Customer18281,West,2024-07-05,True,2024-07-05,
18282,Customer18282,North,2024-03-22,True,2024-03-22,
18283,Customer18283,West,2024-11-26,True,2024-11-26,
18284,Customer18284,East,2024-03-08,True,2024-03-08,
18285,Customer18285,Central,2024-05-03,True,2024-05-03,
18286,Customer18286,West,2024-11-20,True,2024-11-20,
18287,Customer18287,Central,2025-09-05,True,2025-09-05,
18288,Customer18288,North,2025-04-14,True,2025-04-14,
18289,Customer18289,Central,2024-08-29,True,2024-08-29,
18290,Customer18290,Central,2024-01-04,True,2024-01-04,
18291,Customer18291,South,2024-05-22,True,2024-05-22,
18292,Customer18292,Central,2025-11-28,True,2025-11-28,
18293,Customer18293,North,2025-06-26,True,2025-06-26,
18294,Customer18294,North,2024-05-19,True,2024-05-19,
18295,Customer18295,North,2024-03-06,True,2024-03-06,
18296,Customer18296,South,2024-04-10,True,2024-04-10,
18297,Customer18297,South,2024-02-20,True,2024-02-20,
18298,Customer18298,South,2025-03-15,True,2025-03-15,
18299,Customer18299,North,2024-04-08,True,2024-04-08,
18300,Customer18300,North,2024-06-06,True,2024-06-06,
18301,Customer18301,East,2025-10-18,True,2025-10-18,
18302,Customer18302,East,2025-03-14,True,2025-03-14,
18303,Customer18303,North,2025-05-27,True,2025-05-27,
18304,Customer18304,Central,2024-05-28,True,2024-05-28,
18305,Customer18305,East,2025-10-14,True,2025-10-14,
18306,Customer18306,East,2025-04-08,True,2025-04-08,
18307,Customer18307,Central,2025-05-10,True,2025-05-10,
18308,Customer18308,North,2025-07-03,True,2025-07-03,
18309,Customer18309,Central,2024-11-23,True,2024-11-23,
18310,Customer18310,North,2024-02-09,True,2024-02-09,
18311,Customer18311,North,2025-01-31,True,2025-01-31,
18312,Customer18312,South,2025-03-22,True,2025-03-22,
18313,Customer18313,South,2025-07-13,True,2025-07-13,
18314,Customer18314,West,2024-01-04,True,2024-01-04,
18315,Customer18315,West,2024-03-23,True,2024-03-23,
18316,Customer18316,West,2025-05-02,True,2025-05-02,
18317,Customer18317,North,2025-06-06,True,2025-06-06,
18318,Customer18318,East,2024-08-28,True,2024-08-28,
18319,Customer18319,North,2025-10-28,True,2025-10-28,
18320,Customer18320,East,2024-10-03,True,2024-10-03,
18321,Customer18321,North,2025-02-20,True,2025-02-20,
18322,Customer18322,South,2024-08-20,True,2024-08-20,
18323,Customer18323,South,2024-01-24,True,2024-01-24,
18324,Customer18324,North,2024-05-28,True,2024-05-28,
18325,Customer18325,North,2025-01-15,True,2025-01-15,
18326,Customer18326,Central,2024-08-13,True,2024-08-13,
18327,Customer18327,Central,2025-02-26,True,2025-02-26,
18328,Customer18328,Central,2025-08-08,True,2025-08-08,
18329,Customer18329,North,2025-05-01,True,2025-05-01,
18330,Customer18330,South,2024-06-08,True,2024-06-08,
18331,Customer18331,North,2024-02-20,True,2024-02-20,
18332,Customer18332,Central,2025-05-26,True,2025-05-26,
18333,Customer18333,Central,2025-05-17,True,2025-05-17,
18334,Customer18334,West,2025-01-08,True,2025-01-08,
18335,Customer18335,North,2024-08-13,True,2024-08-13,
18336,Customer18336,Central,2025-09-04,True,2025-09-04,
18337,Customer18337,North,2025-02-22,True,2025-02-22,
18338,Customer18338,South,2025-03-27,True,2025-03-27,
18339,Customer18339,North,2024-11-24,True,2024-11-24,
18340,Customer18340,East,2024-08-11,True,2024-08-11,
18341,Customer18341,North,2025-09-20,True,2025-09-20,
18342,Customer18342,Central,2024-07-19,True,2024-07-19,
18343,Customer18343,Central,2024-05-18,True,2024-05-18,
18344,Customer18344,East,2024-11-08,True,2024-11-08,
18345,Customer18345,North,2024-10-04,True,2024-10-04,
18346,Customer18346,West,2024-01-11,True,2024-01-11,
18347,Customer18347,Central,2025-02-03,True,2025-02-03,
18348,Customer18348,Central,2025-08-21,True,2025-08-21,
18349,Customer18349,West,2025-02-15,True,2025-02-15,
18350,Customer18350,Central,2024-10-15,True,2024-10-15,
18351,Customer18351,North,2024-06-10,True,2024-06-10,
18352,Customer18352,Central,2024-03-18,True,2024-03-18,
18353,Customer18353,West,2024-03-22,True,2024-03-22,
18354,Customer18354,East,2025-01-19,True,2025-01-19,
18355,Customer18355,Central,2024-11-21,True,2024-11-21,
18356,Customer18356,West,2025-03-23,True,2025-03-23,
18357,Customer18357,Central,2025-01-31,True,2025-01-31,
18358,Customer18358,Central,2024-06-25,True,2024-06-25,
18359,Customer18359,North,2025-09-14,True,2025-09-14,
18360,Customer18360,South,2025-01-13,True,2025-01-13,
18361,Customer18361,South,2024-05-24,True,2024-05-24,
18362,Customer18362,Central,2025-10-16,True,2025-10-16,
18363,Customer18363,East,2024-01-01,True,2024-01-01,
18364,Customer18364,North,2024-04-17,True,2024-04-17,
18365,Customer18365,South,2025-09-21,True,2025-09-21,
18366,Customer18366,East,2024-10-29,True,2024-10-29,
18367,Customer18367,South,2025-11-20,True,2025-11-20,
18368,Customer18368,South,2024-11-25,True,2024-11-25,
18369,Customer18369,West,2025-01-19,True,2025-01-19,
18370,Customer18370,South,2025-02-27,True,2025-02-27,
18371,Customer18371,North,2025-01-03,True,2025-01-03,
18372,Customer18372,East,2024-03-04,True,2024-03-04,
18373,Customer18373,South,2025-02-16,True,2025-02-16,
18374,Customer18374,South,2025-05-24,True,2025-05-24,
18375,Customer18375,South,2025-06-23,True,2025-06-23,
18376,Customer18376,South,2024-07-06,True,2024-07-06,
18377,Customer18377,South,2025-04-13,True,2025-04-13,
18378,Customer18378,West,2024-07-03,True,2024-07-03,
18379,Customer18379,West,2024-06-24,True,2024-06-24,
18380,Customer18380,East,2025-08-12,True,2025-08-12,
18381,Customer18381,Central,2025-01-09,True,2025-01-09,
18382,Customer18382,North,2025-08-23,True,2025-08-23,
18383,Customer18383,South,2024-08-09,True,2024-08-09,
18384,Customer18384,East,2025-05-14,True,2025-05-14,
18385,Customer18385,East,2025-06-05,True,2025-06-05,
18386,Customer18386,East,2025-06-05,True,2025-06-05,
18387,Customer18387,East,2024-04-29,True,2024-04-29,
18388,Customer18388,North,2024-03-12,True,2024-03-12,
18389,Customer18389,Central,2025-01-04,True,2025-01-04,
18390,Customer18390,South,2024-04-16,True,2024-04-16,
18391,Customer18391,East,2025-08-15,True,2025-08-15,
18392,Customer18392,North,2025-01-30,True,2025-01-30,
18393,Customer18393,North,2024-12-12,True,2024-12-12,
18394,Customer18394,West,2025-01-06,True,2025-01-06,
18395,Customer18395,North,2024-09-08,True,2024-09-08,
18396,Customer18396,North,2025-07-16,True,2025-07-16,
18397,Customer18397,South,2025-10-01,True,2025-10-01,
18398,Customer18398,East,2025-08-06,True,2025-08-06,
18399,Customer18399,South,2025-04-11,True,2025-04-11,
18400,Customer18400,West,2025-07-04,True,2025-07-04,
18401,Customer18401,Central,2024-01-16,True,2024-01-16,
18402,Customer18402,Central,2024-01-18,True,2024-01-18,
18403,Customer18403,South,2025-08-10,True,2025-08-10,
18404,Customer18404,West,2024-09-29,True,2024-09-29,
18405,Customer18405,South,2025-11-26,True,2025-11-26,
18406,Customer18406,South,2024-06-04,True,2024-06-04,
18407,Customer18407,North,2025-10-14,True,2025-10-14,
18408,Customer18408,Central,2025-01-22,True,2025-01-22,
18409,Customer18409,South,2025-07-09,True,2025-07-09,
18410,Customer18410,South,2024-11-12,True,2024-11-12,
18411,Customer18411,North,2024-03-26,True,2024-03-26,
18412,Customer18412,Central,2024-04-16,True,2024-04-16,
18413,Customer18413,West,2025-02-20,True,2025-02-20,
18414,Customer18414,West,2024-05-12,True,2024-05-12,
18415,Customer18415,South,2025-08-02,True,2025-08-02,
18416,Customer18416,East,2025-10-26,True,2025-10-26,
18417,Customer18417,East,2025-01-17,True,2025-01-17,
18418,Customer18418,South,2025-04-08,True,2025-04-08,
18419,Customer18419,East,2024-08-20,True,2024-08-20,
18420,Customer18420,South,2025-10-17,True,2025-10-17,
18421,Customer18421,North,2025-02-07,True,2025-02-07,
18422,Customer18422,East,2024-08-04,True,2024-08-04,
18423,Customer18423,East,2024-05-07,True,2024-05-07,
18424,Customer18424,North,2024-04-24,True,2024-04-24,
18425,Customer18425,West,2024-08-17,True,2024-08-17,
18426,Customer18426,East,2024-12-06,True,2024-12-06,
18427,Customer18427,South,2025-11-24,True,2025-11-24,
18428,Customer18428,East,2025-10-04,True,2025-10-04,
18429,Customer18429,South,2024-08-02,True,2024-08-02,
18430,Customer18430,South,2025-10-24,True,2025-10-24,
18431,Customer18431,South,2025-03-10,True,2025-03-10,
18432,Customer18432,Central,2024-08-07,True,2024-08-07,
18433,Customer18433,South,2025-06-03,True,2025-06-03,
18434,Customer18434,East,2024-09-21,True,2024-09-21,
18435,Customer18435,North,2025-07-27,True,2025-07-27,
18436,Customer18436,West,2024-04-13,True,2024-04-13,
18437,Customer18437,South,2025-09-07,True,2025-09-07,
18438,Customer18438,North,2025-07-22,True,2025-07-22,
18439,Customer18439,Central,2024-12-05,True,2024-12-05,
18440,Customer18440,Central,2025-01-03,True,2025-01-03,
18441,Customer18441,West,2024-03-01,True,2024-03-01,
18442,Customer18442,North,2025-05-23,True,2025-05-23,
18443,Customer18443,West,2025-03-12,True,2025-03-12,
18444,Customer18444,South,2025-05-19,True,2025-05-19,
18445,Customer18445,West,2024-09-07,True,2024-09-07,
18446,Customer18446,East,2024-05-26,True,2024-05-26,
18447,Customer18447,East,2025-04-26,True,2025-04-26,
18448,Customer18448,North,2024-09-09,True,2024-09-09,
18449,Customer18449,East,2024-02-13,True,2024-02-13,
18450,Customer18450,North,2025-10-25,True,2025-10-25,
18451,Customer18451,South,2025-01-30,True,2025-01-30,
18452,Customer18452,West,2024-03-20,True,2024-03-20,
18453,Customer18453,Central,2025-03-10,True,2025-03-10,
18454,Customer18454,Central,2025-04-18,True,2025-04-18,
18455,Customer18455,West,2024-06-29,True,2024-06-29,
18456,Customer18456,Central,2025-03-13,True,2025-03-13,
18457,Customer18457,North,2025-01-11,True,2025-01-11,
