product_id,product_name,category,price
946,Product946,Home,2212.55
947,Product947,Sports,1679.76
948,Product948,Clothing,2445.05
949,Product949,Sports,2020.1
950,Product950,Clothing,3470.55
951,Product951,Sports,3743.29
952,Product952,Home,327.18
953,Product953,Home,1185.52
954,Product954,Books,3183.59
955,Product955,Electronics,1208.38
956,Product956,Clothing,2430.1
957,Product957,Sports,269.86
958,Product958,Books,4941.15
959,Product959,Sports,4147.62
960,Product960,Electronics,4350.34
961,Product961,Home,1718.16
962,Product962,Electronics,706.75
963,Product963,Books,4257.74
964,Product964,Clothing,4224.9
965,Product965,Clothing,1651.62
966,Product966,Home,4277.66
967,Product967,Sports,217.68
968,Product968,Books,1441.38
969,Product969,Clothing,3202.07
970,Product970,Sports,226.79
971,Product971,Clothing,4074.82
972,Product972,Books,4761.26
973,Product973,Electronics,4362.75
974,Product974,Sports,2132.73
975,Product975,Books,2443.56
976,Product976,Home,3767.87
977,Product977,Clothing,17.49
978,Product978,Home,157.84
979,Product979,Electronics,4615.39
980,Product980,Electronics,4528.31
981,Product981,Electronics,4939.68
982,Product982,Clothing,3351.19
983,Product983,Clothing,1382.71
984,Product984,Electronics,992.22
985,Product985,Books,1907.96
986,Product986,Sports,3881.63
987,Product987,Sports,3031.96
988,Product988,Home,2224.67
989,Product989,Sports,546.52
990,Product990,Sports,2988.21
991,Product991,Electronics,569.37
992,Product992,Clothing,1591.72
993,Product993,Home,2164.95
994,Product994,Books,2096.09
995,Product995,Electronics,92.94
996,Product996,Books,1463.02
997,Product997,Clothing,3640.4
998,Product998,Books,146.59
999,Product999,Sports,1040.34
1000,Product1000,Sports,3621.82
1001,Product1001,Books,4202.34
1002,Product1002,Home,214.91
1003,Product1003,Electronics,4919.6
1004,Product1004,Sports,2410.94
1005,Product1005,Books,4203.32
1006,Product1006,Books,1504.37
1007,Product1007,Sports,2638.1
1008,Product1008,Home,596.89
1009,Product1009,Electronics,3629.11
1010,Product1010,Sports,2731.06
1011,Product1011,Clothing,756.17
1012,Product1012,Books,371.13
1013,Product1013,Electronics,4598.43
1014,Product1014,Electronics,1434.4
1015,Product1015,Books,2527.64
1016,Product1016,Electronics,802.46
1017,Product1017,Clothing,3842.28
1018,Product1018,Electronics,1639.46
1019,Product1019,Electronics,2980.16
1020,Product1020,Sports,4629.66
1021,Product1021,Sports,1399.19
1022,Product1022,Sports,4760.16
1023,Product1023,Electronics,2974.37
1024,Product1024,Clothing,3100.31
1025,Product1025,Sports,73.31
1026,Product1026,Electronics,2461.14
1027,Product1027,Sports,2883.58
1028,Product1028,Electronics,1470.55
1029,Product1029,Home,2093.61
1030,Product1030,Sports,621.24
1031,Product1031,Clothing,462.16
1032,Product1032,Clothing,2055.7
1033,Product1033,Electronics,3286.59
1034,Product1034,Sports,1515.73
1035,Product1035,Electronics,4545.83
1036,Product1036,Electronics,2574.0
1037,Product1037,Sports,3534.56
1038,Product1038,Home,1974.38
1039,Product1039,Home,1627.62
1040,Product1040,Electronics,3322.15
1041,Product1041,Books,743.49
1042,Product1042,Books,76.3
1043,Product1043,Electronics,3451.7
1044,Product1044,Home,1372.06
1045,Product1045,Sports,2491.64
1046,Product1046,Electronics,245.2
1047,Product1047,Sports,4815.77
1048,Product1048,Sports,2092.63
1049,Product1049,Electronics,1557.2
1050,Product1050,Books,4083.32
1051,Product1051,Home,3627.21
1052,Product1052,Home,1913.96
1053,Product1053,Clothing,2533.2
1054,Product1054,Sports,141.29
1055,Product1055,Books,16.24
1056,Product1056,Home,3356.24
1057,Product1057,Books,2475.66
1058,Product1058,Electronics,1782.04
1059,Product1059,Clothing,3437.02
1060,Product1060,Books,1285.09
1061,Product1061,Home,627.21
1062,Product1062,Clothing,4138.68
1063,Product1063,Clothing,1881.83
1064,Product1064,Clothing,4262.99
1065,Product1065,Sports,4354.75
1066,Product1066,Books,370.95
1067,Product1067,Sports,1143.96
1068,Product1068,Books,1104.71
1069,Product1069,Home,2709.77
1070,Product1070,Home,2872.08
1071,Product1071,Sports,3486.13
1072,Product1072,Electronics,3763.12
1073,Product1073,Home,2752.1
1074,Product1074,Books,1565.03
1075,Product1075,Electronics,2296.23
1076,Product1076,Clothing,3584.49
1077,Product1077,Electronics,2516.04
1078,Product1078,Clothing,2653.48
1079,Product1079,Sports,2430.38
1080,Product1080,Home,2797.62
1081,Product1081,Books,2965.91
1082,Product1082,Home,2335.42
1083,Product1083,Sports,1693.81
1084,Product1084,Books,4857.17
1085,Product1085,Electronics,829.92
1086,Product1086,Books,1662.6
1087,Product1087,Home,497.3
1088,Product1088,Home,1406.92
1089,Product1089,Clothing,3255.66
1090,Product1090,Home,3318.12
1091,Product1091,Home,4189.88
1092,Product1092,Home,782.65
1093,Product1093,Sports,1902.32
1094,Product1094,Clothing,2629.32
1095,Product1095,Sports,3317.31
1096,Product1096,Home,4882.76
1097,Product1097,Clothing,1575.9
1098,Product1098,Clothing,192.29
1099,Product1099,Sports,3636.4
1100,Product1100,Home,4339.28
1101,Product1101,Clothing,306.19
1102,Product1102,Clothing,2241.59
1103,Product1103,Books,580.98
1104,Product1104,Sports,3747.7
1105,Product1105,Books,4076.58
1106,Product1106,Home,1524.22
1107,Product1107,Electronics,2382.3
1108,Product1108,Clothing,3387.12
1109,Product1109,Books,4837.66
1110,Product1110,Electronics,2731.89
1111,Product1111,Home,28.34
1112,Product1112,Books,2725.82
1113,Product1113,Clothing,2382.97
1114,Product1114,Sports,1857.42
1115,Product1115,Books,1566.47
1116,Product1116,Electronics,599.39
1117,Product1117,Electronics,1782.31
1118,Product1118,Sports,4599.55
1119,Product1119,Sports,2067.74
1120,Product1120,Clothing,3557.21
1121,Product1121,Home,3523.8
1122,Product1122,Electronics,2190.74
1123,Product1123,Home,729.81
1124,Product1124,Electronics,3491.03
1125,Product1125,Electronics,928.92
1126,Product1126,Clothing,1970.37
1127,Product1127,Electronics,860.63
1128,Product1128,Clothing,2307.0
1129,Product1129,Sports,2663.41
1130,Product1130,Home,2546.1
1131,Product1131,Sports,1424.17
1132,Product1132,Home,4152.69
1133,Product1133,Electronics,1487.54
1134,Product1134,Clothing,3925.33
1135,Product1135,Clothing,4530.53
1136,Product1136,Books,2073.4
1137,Product1137,Home,1223.65
1138,Product1138,Electronics,1207.65
1139,Product1139,Electronics,4969.32
1140,Product1140,Clothing,30.11
1141,Product1141,Home,146.15
1142,Product1142,Home,381.22
1143,Product1143,Sports,1619.79
1144,Product1144,Home,4186.25
1145,Product1145,Clothing,1103.35
1146,Product1146,Books,3595.52
1147,Product1147,Sports,705.29
1148,Product1148,Books,3142.34
1149,Product1149,Electronics,2184.98
1150,Product1150,Books,310.99
1151,Product1151,Home,3618.18
1152,Product1152,Sports,2287.02
1153,Product1153,Sports,585.03
1154,Product1154,Clothing,1285.57
1155,Product1155,Home,2088.87
1156,Product1156,Sports,4134.59
1157,Product1157,Sports,1455.86
1158,Product1158,Books,4787.06
1159,Product1159,Books,2081.64
1160,Product1160,Sports,3941.64
1161,Product1161,Electronics,793.87
1162,Product1162,Home,769.57
1163,Product1163,Clothing,1241.91
1164,Product1164,Sports,421.59
1165,Product1165,Electronics,844.04
1166,Product1166,Books,1182.88
1167,Product1167,Books,3177.07
1168,Product1168,Sports,1981.31
1169,Product1169,Electronics,3623.47
1170,Product1170,Home,3943.99
1171,Product1171,Sports,1236.77
1172,Product1172,Home,4032.7
1173,Product1173,Home,3978.53
1174,Product1174,Books,2140.54
1175,Product1175,Books,4902.39
1176,Product1176,Home,369.09
1177,Product1177,Sports,4140.5
1178,Product1178,Books,3898.17
1179,Product1179,Books,1924.85
1180,Product1180,Clothing,3981.11
1181,Product1181,Sports,4870.76
1182,Product1182,Books,661.71
1183,Product1183,Home,1896.95
1184,Product1184,Clothing,3585.42
1185,Product1185,Electronics,4772.42
1186,Product1186,Electronics,3326.55
1187,Product1187,Electronics,3570.25
1188,Product1188,Books,1870.95
1189,Product1189,Clothing,3985.07
1190,Product1190,Books,2099.51
1191,Product1191,Sports,702.5
1192,Product1192,Clothing,1739.33
1193,Product1193,Sports,117.96
1194,Product1194,Clothing,1111.17
1195,Product1195,Books,3269.67
1196,Product1196,Electronics,4944.15
1197,Product1197,Electronics,2510.46
1198,Product1198,Sports,1597.0
1199,Product1199,Electronics,3948.48
1200,Product1200,Home,4376.39
1201,Product1201,Home,3004.05
1202,Product1202,Electronics,592.14
1203,Product1203,Clothing,3613.48
1204,Product1204,Sports,1398.33
1205,Product1205,Electronics,2659.77
1206,Product1206,Books,1671.02
1207,Product1207,Home,3920.26
1208,Product1208,Home,4084.94
1209,Product1209,Clothing,2736.17
1210,Product1210,Electronics,112.8
1211,Product1211,Books,380.9
1212,Product1212,Sports,1199.87
1213,Product1213,Home,2486.48
1214,Product1214,Electronics,694.34
1215,Product1215,Sports,2859.99
1216,Product1216,Books,3579.13
1217,Product1217,Home,2679.18
1218,Product1218,Home,3104.61
1219,Product1219,Books,1143.21
1220,Product1220,Clothing,4805.03
1221,Product1221,Books,3356.53
1222,Product1222,Clothing,1298.52
1223,Product1223,Sports,3538.93
1224,Product1224,Home,369.79
1225,Product1225,Home,4195.71
1226,Product1226,Home,2441.91
1227,Product1227,Electronics,3208.38
1228,Product1228,Sports,1561.05
1229,Product1229,Home,2422.36
1230,Product1230,Sports,1860.45
1231,Product1231,Sports,1161.76
1232,Product1232,Electronics,977.05
1233,Product1233,Home,1796.73
1234,Product1234,Sports,4675.69
1235,Product1235,Electronics,63.35
1236,Product1236,Sports,1437.28
1237,Product1237,Electronics,3618.5
1238,Product1238,Electronics,435.41
1239,Product1239,Electronics,318.92
1240,Product1240,Home,453.18
1241,Product1241,Sports,1183.21
1242,Product1242,Home,2968.91
1243,Product1243,Clothing,487.28
1244,Product1244,Home,1179.52
1245,Product1245,Electronics,576.37
1246,Product1246,Sports,503.98
1247,Product1247,Sports,4602.57
1248,Product1248,Sports,3025.81
1249,Product1249,Sports,3056.26
1250,Product1250,Sports,2001.15
1251,Product1251,Electronics,1386.85
1252,Product1252,Books,4711.96
1253,Product1253,Electronics,2558.63
1254,Product1254,Home,67.02
1255,Product1255,Home,1115.51
1256,Product1256,Electronics,3438.18
1257,Product1257,Clothing,2761.95
1258,Product1258,Home,1491.21
1259,Product1259,Home,2986.97
1260,Product1260,Electronics,2475.84
1261,Product1261,Electronics,4913.76
1262,Product1262,Electronics,1176.32
1263,Product1263,Clothing,845.0
1264,Product1264,Clothing,3010.21
1265,Product1265,Electronics,4354.48
1266,Product1266,Sports,1575.52
1267,Product1267,Sports,2250.39
1268,Product1268,Home,4467.37
1269,Product1269,Books,4027.0
1270,Product1270,Home,164.87
1271,Product1271,Clothing,1640.46
1272,Product1272,Electronics,1725.75
1273,Product1273,Books,3908.51
1274,Product1274,Home,371.35
1275,Product1275,Books,2423.01
1276,Product1276,Books,4638.23
1277,Product1277,Clothing,79.97
1278,Product1278,Clothing,1552.56
1279,Product1279,Electronics,1066.13
1280,Product1280,Clothing,703.74
1281,Product1281,Home,1892.59
1282,Product1282,Home,99.06
1283,Product1283,Sports,3638.15
1284,Product1284,Clothing,4782.97
1285,Product1285,Home,3733.75
1286,Product1286,Sports,655.69
1287,Product1287,Clothing,4384.18
1288,Product1288,Electronics,461.68
1289,Product1289,Clothing,1275.23
1290,Product1290,Electronics,3389.19
1291,Product1291,Books,3946.5
1292,Product1292,Clothing,548.91
1293,Product1293,Books,1460.66
1294,Product1294,Electronics,4728.57
1295,Product1295,Home,4586.85
1296,Product1296,Books,3540.22
1297,Product1297,Books,1694.45
1298,Product1298,Sports,4773.22
1299,Product1299,Books,36.53
1300,Product1300,Home,2206.6
1301,Product1301,Electronics,4504.95
1302,Product1302,Sports,2328.94
1303,Product1303,Sports,3157.71
1304,Product1304,Electronics,4961.7
1305,Product1305,Home,1334.7
1306,Product1306,Electronics,3274.16
1307,Product1307,Sports,3743.69
1308,Product1308,Books,732.71
1309,Product1309,Sports,4853.16
1310,Product1310,Home,3595.77
1311,Product1311,Home,3795.32
1312,Product1312,Books,3656.91
1313,Product1313,Electronics,4041.45
1314,Product1314,Electronics,4407.79
1315,Product1315,Home,624.61
1316,Product1316,Sports,3508.45
1317,Product1317,Books,1368.71
1318,Product1318,Books,2960.79
1319,Product1319,Electronics,2930.51
1320,Product1320,Electronics,2491.52
1321,Product1321,Clothing,889.89
1322,Product1322,Sports,4449.77
1323,Product1323,Clothing,3817.94
1324,Product1324,Home,1561.42
1325,Product1325,Books,19.81
1326,Product1326,Books,1052.25
1327,Product1327,Electronics,2910.28
1328,Product1328,Sports,211.18
1329,Product1329,Clothing,4592.04
1330,Product1330,Electronics,182.82
1331,Product1331,Home,3839.85
1332,Product1332,Home,4787.86
1333,Product1333,Sports,1960.5
1334,Product1334,Electronics,4527.63
1335,Product1335,Clothing,3708.37
1336,Product1336,Sports,2872.65
1337,Product1337,Books,1493.7
1338,Product1338,Electronics,1229.1
1339,Product1339,Electronics,1720.83
1340,Product1340,Home,1725.84
1341,Product1341,Electronics,598.85
1342,Product1342,Clothing,3468.52
1343,Product1343,Clothing,507.16
1344,Product1344,Home,4613.25
1345,Product1345,Electronics,4193.0
1346,Product1346,Clothing,180.3
1347,Product1347,Sports,4227.48
1348,Product1348,Books,4022.43
1349,Product1349,Electronics,3817.31
1350,Product1350,Home,3022.52
1351,Product1351,Clothing,36.53
1352,Product1352,Books,3833.51
1353,Product1353,Sports,1263.08
1354,Product1354,Books,478.65
1355,Product1355,Sports,1450.04
1356,Product1356,Electronics,108.89
1357,Product1357,Home,774.74
1358,Product1358,Clothing,4343.86
1359,Product1359,Electronics,4810.18
1360,Product1360,Electronics,955.09
1361,Product1361,Home,3464.53
1362,Product1362,Books,4593.99
1363,Product1363,Sports,2859.04
1364,Product1364,Sports,3370.45
1365,Product1365,Home,2795.22
1366,Product1366,Books,4713.8
1367,Product1367,Sports,1739.07
1368,Product1368,Clothing,1803.36
1369,Product1369,Home,3022.62
1370,Product1370,Electronics,4731.85
1371,Product1371,Books,4790.58
1372,Product1372,Electronics,4034.78
1373,Product1373,Electronics,1316.49
1374,Product1374,Home,3913.4
1375,Product1375,Electronics,4899.67
1376,Product1376,Clothing,623.45
1377,Product1377,Home,1500.57
1378,Product1378,Electronics,823.49
1379,Product1379,Electronics,2527.75
1380,Product1380,Books,978.16
1381,Product1381,Clothing,2544.54
1382,Product1382,Home,3685.19
1383,Product1383,Home,4917.88
1384,Product1384,Sports,2439.07
1385,Product1385,Home,282.04
1386,Product1386,Books,4426.78
1387,Product1387,Clothing,1859.78
1388,Product1388,Sports,2673.58
1389,Product1389,Sports,1397.11
1390,Product1390,Sports,249.65
1391,Product1391,Sports,3802.72
1392,Product1392,Electronics,1090.4
1393,Product1393,Electronics,1559.67
1394,Product1394,Sports,4544.38
1395,Product1395,Home,4254.19
1396,Product1396,Home,1006.28
1397,Product1397,Books,210.74
1398,Product1398,Books,3501.21
1399,Product1399,Clothing,694.9
1400,Product1400,Electronics,2358.61
1401,Product1401,Books,3844.54
1402,Product1402,Books,1551.69
1403,Product1403,Home,1811.27
1404,Product1404,Home,225.5
1405,Product1405,Electronics,2110.82
1406,Product1406,Sports,1503.93
1407,Product1407,Clothing,3025.38
1408,Product1408,Home,3907.78
1409,Product1409,Clothing,265.41
1410,Product1410,Electronics,201.17
1411,Product1411,Clothing,4648.52
1412,Product1412,Electronics,3364.74
1413,Product1413,Electronics,1298.53
1414,Product1414,Electronics,3290.96
1415,Product1415,Sports,555.96
1416,Product1416,Clothing,1733.85
1417,Product1417,Home,1493.32
1418,Product1418,Books,1567.4
1419,Product1419,Electronics,938.18
1420,Product1420,Sports,1395.21
1421,Product1421,Books,1848.25
1422,Product1422,Electronics,1953.66
1423,Product1423,Home,3499.59
1424,Product1424,Electronics,4503.37
1425,Product1425,Books,1158.15
1426,Product1426,Clothing,4378.64
1427,Product1427,Home,40.62
1428,Product1428,Books,1157.39
1429,Product1429,Clothing,1261.51
1430,Product1430,Home,3814.2
1431,Product1431,Sports,2585.56
1432,Product1432,Sports,3687.16
1433,Product1433,Books,279.28
1434,Product1434,Electronics,1022.89
1435,Product1435,Home,2524.13
1436,Product1436,Books,487.32
1437,Product1437,Books,862.74
1438,Product1438,Books,228.21
1439,Product1439,Home,441.57
1440,Product1440,Electronics,1770.33
1441,Product1441,Clothing,1431.25
1442,Product1442,Electronics,4200.53
1443,Product1443,Books,1254.57
1444,Product1444,Sports,926.08
1445,Product1445,Electronics,1624.34
1446,Product1446,Clothing,4630.27
1447,Product1447,Books,3677.66
1448,Product1448,Electronics,2538.73
1449,Product1449,Electronics,2235.89
1450,Product1450,Sports,694.54
1451,Product1451,Books,284.3
1452,Product1452,Home,1269.91
1453,Product1453,Home,331.9
1454,Product1454,Sports,2866.63
1455,Product1455,Clothing,2460.04
1456,Product1456,Electronics,3215.38
1457,Product1457,Electronics,2525.87
1458,Product1458,Electronics,1919.99
1459,Product1459,Electronics,4573.16
1460,Product1460,Books,2064.89
1461,Product1461,Home,853.69
1462,Product1462,Clothing,778.99
1463,Product1463,Clothing,1063.43
1464,Product1464,Clothing,1901.65
1465,Product1465,Electronics,2427.86
1466,Product1466,Books,3285.81
1467,Product1467,Home,3022.7
1468,Product1468,Sports,4822.04
1469,Product1469,Home,4710.21
1470,Product1470,Books,2189.43
1471,Product1471,Sports,463.42
1472,Product1472,Books,1465.02
1473,Product1473,Books,2420.94
1474,Product1474,Sports,3796.83
1475,Product1475,Clothing,1171.99
1476,Product1476,Clothing,2135.48
1477,Product1477,Books,374.6
1478,Product1478,Books,3590.26
1479,Product1479,Clothing,636.07
1480,Product1480,Books,26.26
1481,Product1481,Sports,4087.39
1482,Product1482,Home,1743.17
1483,Product1483,Books,4017.84
1484,Product1484,Sports,377.75
1485,Product1485,Clothing,3369.98
1486,Product1486,Electronics,376.06
1487,Product1487,Books,2766.01
1488,Product1488,Books,4059.47
1489,Product1489,Books,150.0
1490,Product1490,Electronics,1213.77
1491,Product1491,Home,2333.66
1492,Product1492,Sports,2980.34
1493,Product1493,Home,4798.67
1494,Product1494,Electronics,3924.37
1495,Product1495,Electronics,987.56
1496,Product1496,Clothing,4104.39
1497,Product1497,Sports,1003.25
1498,Product1498,Clothing,978.68
1499,Product1499,Clothing,3815.52
1500,Product1500,Books,1322.65
1501,Product1501,Clothing,3236.48
1502,Product1502,Electronics,4573.68
1503,Product1503,Sports,2109.61
1504,Product1504,Clothing,4297.98
1505,Product1505,Books,3774.63
1506,Product1506,Electronics,2950.44
1507,Product1507,Sports,2478.23
1508,Product1508,Electronics,4471.89
1509,Product1509,Books,724.06
1510,Product1510,Clothing,2473.42
1511,Product1511,Home,1409.12
1512,Product1512,Books,3882.3
1513,Product1513,Clothing,1753.86
1514,Product1514,Electronics,4994.03
1515,Product1515,Clothing,2571.06
1516,Product1516,Electronics,100.4
1517,Product1517,Books,4938.93
1518,Product1518,Books,4255.89
1519,Product1519,Home,77.22
1520,Product1520,Home,1252.11
1521,Product1521,Electronics,1011.64
1522,Product1522,Home,2621.91
1523,Product1523,Books,771.19
1524,Product1524,Sports,1651.63
1525,Product1525,Books,1052.1
1526,Product1526,Clothing,1955.17
1527,Product1527,Electronics,1422.59
1528,Product1528,Books,73.99
1529,Product1529,Electronics,3451.89
1530,Product1530,Clothing,1090.41
1531,Product1531,Books,1875.66
1532,Product1532,Books,3092.91
1533,Product1533,Clothing,1271.08
1534,Product1534,Sports,1897.56
1535,Product1535,Electronics,3644.28
1536,Product1536,Sports,2072.33
1537,Product1537,Electronics,1759.03
1538,Product1538,Electronics,1815.18
1539,Product1539,Books,2405.11
1540,Product1540,Books,2336.64
1541,Product1541,Electronics,3803.89
1542,Product1542,Books,4868.17
1543,Product1543,Sports,3439.96
1544,Product1544,Home,4719.75
1545,Product1545,Home,753.7
1546,Product1546,Sports,642.81
1547,Product1547,Home,676.27
1548,Product1548,Home,4469.18
1549,Product1549,Sports,1859.05
1550,Product1550,Clothing,1889.17
1551,Product1551,Sports,3700.02
1552,Product1552,Electronics,1096.48
1553,Product1553,Sports,662.98
1554,Product1554,Clothing,3643.11
1555,Product1555,Books,1648.62
1556,Product1556,Home,3911.56
1557,Product1557,Electronics,1893.99
1558,Product1558,Books,591.98
1559,Product1559,Clothing,1120.27
1560,Product1560,Clothing,447.27
1561,Product1561,Home,4279.57
1562,Product1562,Electronics,4950.43
1563,Product1563,Electronics,398.2
1564,Product1564,Clothing,455.38
1565,Product1565,Home,1563.76
1566,Product1566,Electronics,1600.06
1567,Product1567,Home,3354.06
1568,Product1568,Sports,4710.39
1569,Product1569,Clothing,3023.76
1570,Product1570,Sports,764.39
1571,Product1571,Clothing,3077.07
1572,Product1572,Electronics,3959.87
1573,Product1573,Books,1122.76
1574,Product1574,Electronics,4293.08
1575,Product1575,Sports,4888.76
1576,Product1576,Home,1277.51
1577,Product1577,Electronics,70.71
1578,Product1578,Home,3611.8
1579,Product1579,Clothing,1330.12
1580,Product1580,Sports,3383.47
1581,Product1581,Sports,1014.77
1582,Product1582,Home,2506.28
1583,Product1583,Sports,1583.25
1584,Product1584,Electronics,2167.17
1585,Product1585,Electronics,24.27
1586,Product1586,Clothing,4132.39
1587,Product1587,Sports,424.06
1588,Product1588,Clothing,173.96
1589,Product1589,Clothing,1276.56
1590,Product1590,Home,99.29
1591,Product1591,Home,2602.08
1592,Product1592,Sports,2244.09
1593,Product1593,Clothing,4765.03
1594,Product1594,Clothing,4111.21
1595,Product1595,Sports,885.47
1596,Product1596,Sports,762.52
1597,Product1597,Clothing,1664.77
1598,Product1598,Clothing,708.61
1599,Product1599,Clothing,4016.76
1600,Product1600,Home,1722.94
1601,Product1601,Books,1819.46
1602,Product1602,Home,2803.43
1603,Product1603,Electronics,2143.02
1604,Product1604,Electronics,2039.28
1605,Product1605,Books,2077.64
1606,Product1606,Home,4341.35
1607,Product1607,Electronics,4596.23
1608,Product1608,Books,4269.06
1609,Product1609,Books,2339.86
1610,Product1610,Clothing,1419.87
1611,Product1611,Clothing,2026.63
1612,Product1612,Clothing,124.93
1613,Product1613,Electronics,2344.85
1614,Product1614,Clothing,2475.71
1615,Product1615,Electronics,4796.49
1616,Product1616,Sports,101.21
1617,Product1617,Sports,1564.35
1618,Product1618,Books,2742.87
1619,Product1619,Home,3246.8
1620,Product1620,Books,1959.16
1621,Product1621,Clothing,30.84
1622,Product1622,Electronics,2977.13
1623,Product1623,Books,1023.5
1624,Product1624,Home,221.54
1625,Product1625,Clothing,2127.82
1626,Product1626,Electronics,1249.53
1627,Product1627,Books,68.57
1628,Product1628,Clothing,2271.27
1629,Product1629,Books,2151.94
1630,Product1630,Clothing,4467.58
1631,Product1631,Home,862.57
1632,Product1632,Books,2890.91
1633,Product1633,Home,4097.27
1634,Product1634,Electronics,1371.06
1635,Product1635,Clothing,2880.67
1636,Product1636,Clothing,1231.1
1637,Product1637,Electronics,3393.27
1638,Product1638,Clothing,36.09
1639,Product1639,Home,4762.93
1640,Product1640,Clothing,3630.25
1641,Product1641,Sports,4128.21
1642,Product1642,Sports,2295.63
1643,Product1643,Home,700.58
1644,Product1644,Sports,1067.87
1645,Product1645,Electronics,3114.9
1646,Product1646,Electronics,384.53
1647,Product1647,Clothing,1891.61
1648,Product1648,Home,3616.57
1649,Product1649,Clothing,2205.52
1650,Product1650,Sports,4083.82
1651,Product1651,Home,3744.69
1652,Product1652,Books,4165.45
1653,Product1653,Books,1155.96
1654,Product1654,Clothing,3630.18
1655,Product1655,Clothing,2504.47
1656,Product1656,Books,2579.42
1657,Product1657,Sports,1054.8
1658,Product1658,Books,3890.4
1659,Product1659,Books,1502.75
1660,Product1660,Home,4697.38
1661,Product1661,Clothing,3795.52
1662,Product1662,Sports,823.12
1663,Product1663,Home,2183.32
1664,Product1664,Sports,3473.27
1665,Product1665,Clothing,1794.11
1666,Product1666,Sports,4427.85
1667,Product1667,Clothing,4508.43
1668,Product1668,Books,2319.51
1669,Product1669,Clothing,1380.96
1670,Product1670,Clothing,1566.2
1671,Product1671,Books,3582.8
1672,Product1672,Sports,4219.21
1673,Product1673,Electronics,4525.79
1674,Product1674,Electronics,3378.31
1675,Product1675,Sports,480.27
1676,Product1676,Books,2152.16
1677,Product1677,Clothing,3000.73
1678,Product1678,Clothing,4843.8
1679,Product1679,Electronics,2710.26
1680,Product1680,Electronics,512.07
1681,Product1681,Home,2841.41
1682,Product1682,Sports,3440.44
1683,Product1683,Clothing,3201.02
1684,Product1684,Clothing,3272.83
1685,Product1685,Electronics,3906.21
1686,Product1686,Home,2763.79
1687,Product1687,Books,3255.11
1688,Product1688,Home,3216.88
1689,Product1689,Sports,2853.05
1690,Product1690,Sports,1925.57
1691,Product1691,Books,1614.53
1692,Product1692,Home,1819.11
1693,Product1693,Home,1515.97
1694,Product1694,Books,4762.83
1695,Product1695,Sports,1632.06
1696,Product1696,Electronics,3672.72
1697,Product1697,Books,1198.93
1698,Product1698,Electronics,4899.37
1699,Product1699,Home,4393.11
1700,Product1700,Electronics,2969.29
1701,Product1701,Sports,4155.5
1702,Product1702,Books,2291.13
1703,Product1703,Electronics,1517.24
1704,Product1704,Home,2675.11
1705,Product1705,Sports,4158.75
1706,Product1706,Books,4747.78
1707,Product1707,Sports,1594.88
1708,Product1708,Clothing,3699.3
1709,Product1709,Electronics,4936.07
1710,Product1710,Electronics,1589.39
1711,Product1711,Electronics,2660.21
1712,Product1712,Electronics,3564.3
1713,Product1713,Home,1616.77
1714,Product1714,Clothing,1339.21
1715,Product1715,Clothing,1548.48
1716,Product1716,Electronics,196.81
1717,Product1717,Clothing,4433.74
1718,Product1718,Books,1067.12
1719,Product1719,Electronics,3296.62
1720,Product1720,Home,4411.44
1721,Product1721,Clothing,4880.42
1722,Product1722,Home,486.72
1723,Product1723,Clothing,4818.71
1724,Product1724,Home,4489.34
1725,Product1725,Sports,1596.79
1726,Product1726,Books,3188.83
1727,Product1727,Sports,3119.44
1728,Product1728,Home,2157.53
1729,Product1729,Sports,4985.07
1730,Product1730,Electronics,1632.63
1731,Product1731,Clothing,4624.9
1732,Product1732,Home,83.97
1733,Product1733,Clothing,2019.56
1734,Product1734,Books,842.05
1735,Product1735,Home,2818.33
1736,Product1736,Books,2630.15
1737,Product1737,Home,2076.64
1738,Product1738,Home,704.74
1739,Product1739,Home,1308.52
1740,Product1740,Sports,3480.16
1741,Product1741,Books,3480.38
1742,Product1742,Electronics,1232.59
1743,Product1743,Electronics,1417.04
1744,Product1744,Books,1221.02
1745,Product1745,Sports,1220.15
1746,Product1746,Clothing,266.18
1747,Product1747,Home,968.9
1748,Product1748,Electronics,99.6
1749,Product1749,Clothing,2087.69
1750,Product1750,Books,3033.0
1751,Product1751,Books,4716.4
1752,Product1752,Books,4623.35
1753,Product1753,Clothing,3047.86
1754,Product1754,Books,2607.39
1755,Product1755,Books,955.05
1756,Product1756,Sports,3110.07
1757,Product1757,Books,2818.95
1758,Product1758,Clothing,3262.77
1759,Product1759,Clothing,890.12
1760,Product1760,Sports,43.73
1761,Product1761,Books,1635.23
1762,Product1762,Sports,1016.61
1763,Product1763,Sports,4226.33
1764,Product1764,Home,4323.78
1765,Product1765,Sports,4415.16
1766,Product1766,Electronics,3967.1
1767,Product1767,Books,1084.39
1768,Product1768,Books,891.0
1769,Product1769,Books,2240.67
1770,Product1770,Home,668.55
1771,Product1771,Clothing,4015.07
1772,Product1772,Clothing,3136.54
1773,Product1773,Books,3619.83
1774,Product1774,Electronics,2215.23
1775,Product1775,Electronics,3542.55
1776,Product1776,Home,2415.3
1777,Product1777,Home,4735.57
1778,Product1778,Electronics,4056.1
1779,Product1779,Electronics,1168.52
1780,Product1780,Books,916.31
1781,Product1781,Electronics,1975.74
1782,Product1782,Clothing,1429.47
1783,Product1783,Electronics,439.92
